cohort,curvature_gradient_mean_abs,curvature_proxy_mean,data_seed,example_id,hops,intervention,optimization_seed,spectral_effective_rank,spectral_entropy,spectral_gap,tokens
hop_16,0.0009267304558306932,-0.016921591013669968,16301,test_hop_16:ergt43_pair_173170006_cf1,16,full,12011,26.28192901611328,0.9347658753395081,0.22720706462860107,335
hop_16,0.00044912623707205057,-0.01616615802049637,16301,test_hop_16:ergt43_pair_173170034_cf0,16,full,12011,27.150468826293945,0.9477267265319824,0.2390427589416504,335
hop_16,0.000474192580441013,-0.016195006668567657,16301,test_hop_16:ergt43_pair_173170034_cf1,16,full,12011,27.17136573791504,0.9479585886001587,0.24436317384243011,335
hop_16,0.00019166123820468783,-0.0056851450353860855,16301,test_hop_16:ergt43_pair_173170046_cf1,16,full,12011,26.960498809814453,0.9449468851089478,0.23812581598758698,335
hop_16,0.00019052917195949703,-0.005665963515639305,16301,test_hop_16:ergt43_pair_173170046_cf0,16,full,12011,26.94182014465332,0.9446541666984558,0.24083474278450012,335
hop_16,0.0007085055112838745,-0.014230038970708847,16301,test_hop_16:ergt43_pair_173170029_cf0,16,full,12011,24.653871536254883,0.9041079878807068,0.20685790479183197,335
hop_16,0.0007158012595027685,-0.014226200059056282,16301,test_hop_16:ergt43_pair_173170029_cf1,16,full,12011,24.65384292602539,0.9041076302528381,0.20683778822422028,335
hop_16,0.000848306342959404,-0.02000928297638893,16301,test_hop_16:ergt43_pair_173170054_cf1,16,full,12011,27.116546630859375,0.9470650553703308,0.2902081608772278,335
hop_16,0.0008469761814922094,-0.02007509581744671,16301,test_hop_16:ergt43_pair_173170054_cf0,16,full,12011,27.115495681762695,0.9470552206039429,0.2889794409275055,335
hop_16,0.0014327284879982471,-0.012554500252008438,16301,test_hop_16:ergt43_pair_173170021_cf1,16,full,12011,26.148733139038086,0.9325193166732788,0.23629026114940643,335
hop_16,0.0014437828212976456,-0.012573832646012306,16301,test_hop_16:ergt43_pair_173170021_cf0,16,full,12011,26.14223861694336,0.9324554800987244,0.2345701903104782,335
hop_16,0.0003001262666657567,-0.007604752201586962,16301,test_hop_16:ergt43_pair_173170042_cf0,16,full,12011,27.783002853393555,0.9563456177711487,0.2537592649459839,335
hop_16,0.0002774968452285975,-0.00791546143591404,16301,test_hop_16:ergt43_pair_173170042_cf1,16,full,12011,27.7831974029541,0.956352710723877,0.2504591643810272,335
hop_16,0.0006105949869379401,-0.013983550481498241,16301,test_hop_16:ergt43_pair_173170030_cf0,16,full,12011,27.174612045288086,0.9481016993522644,0.2079135924577713,335
hop_16,0.0007464327500201762,-0.024797484278678894,16301,test_hop_16:ergt43_pair_173170030_cf1,16,full,12011,27.174392700195312,0.9480996131896973,0.20740091800689697,335
hop_16,0.001008870778605342,-0.02011815644800663,16301,test_hop_16:ergt43_pair_173170053_cf0,16,full,12011,26.293153762817383,0.9347876310348511,0.20807883143424988,335
hop_16,0.001007990911602974,-0.020076923072338104,16301,test_hop_16:ergt43_pair_173170053_cf1,16,full,12011,26.293169021606445,0.9347880482673645,0.20808374881744385,335
hop_16,0.0011190164368599653,-0.03196532279253006,16301,test_hop_16:ergt43_pair_173170010_cf1,16,full,12011,27.646249771118164,0.9546493291854858,0.23401004076004028,335
hop_16,0.0011142906732857227,-0.03194097429513931,16301,test_hop_16:ergt43_pair_173170010_cf0,16,full,12011,27.64620590209961,0.9546488523483276,0.2339276373386383,335
hop_16,0.000630974187515676,-0.02786765806376934,16301,test_hop_16:ergt43_pair_173170009_cf1,16,full,12011,25.9459285736084,0.9293773174285889,0.22643835842609406,335
hop_16,0.0006321812979876995,-0.03228481486439705,16301,test_hop_16:ergt43_pair_173170009_cf0,16,full,12011,25.950084686279297,0.9294179677963257,0.22741033136844635,335
hop_16,0.00031848851358518004,-0.023931287229061127,16301,test_hop_16:ergt43_pair_173170051_cf0,16,full,12011,25.267284393310547,0.9158812761306763,0.23330996930599213,335
hop_16,0.00031702331034466624,-0.023471388965845108,16301,test_hop_16:ergt43_pair_173170051_cf1,16,full,12011,25.267297744750977,0.9158814549446106,0.23399215936660767,335
hop_16,0.0009859821293503046,-0.01744890958070755,16301,test_hop_16:ergt43_pair_173170050_cf0,16,full,12011,25.273212432861328,0.9173089265823364,0.174070343375206,335
hop_16,0.001011074404232204,-0.017444144934415817,16301,test_hop_16:ergt43_pair_173170050_cf1,16,full,12011,24.95471954345703,0.9109786152839661,0.1740807294845581,335
hop_16,0.0006227528210729361,-0.017070641741156578,16301,test_hop_16:ergt43_pair_173170035_cf1,16,full,12011,25.059810638427734,0.9127989411354065,0.187356099486351,335
hop_16,0.0005929473554715514,-0.012884855270385742,16301,test_hop_16:ergt43_pair_173170035_cf0,16,full,12011,25.062503814697266,0.912822425365448,0.18802079558372498,335
hop_16,0.00035416000173427165,-0.007672290317714214,16301,test_hop_16:ergt43_pair_173170045_cf1,16,full,12011,26.07246208190918,0.9309637546539307,0.25120583176612854,335
hop_16,0.0003547185333445668,-0.0076619843021035194,16301,test_hop_16:ergt43_pair_173170045_cf0,16,full,12011,26.072364807128906,0.9309628009796143,0.2510886788368225,335
hop_16,0.0006654370808973908,-0.016325203701853752,16301,test_hop_16:ergt43_pair_173170040_cf0,16,full,12011,25.071949005126953,0.9127508401870728,0.22457942366600037,335
hop_16,0.0006656736950390041,-0.016317984089255333,16301,test_hop_16:ergt43_pair_173170040_cf1,16,full,12011,25.07069969177246,0.912739098072052,0.22501082718372345,335
hop_16,0.0008482071571052074,-0.04126444458961487,16301,test_hop_16:ergt43_pair_173170016_cf1,16,full,12011,26.327333450317383,0.9355579018592834,0.205846905708313,335
hop_16,0.0006474177353084087,-0.03806097060441971,16301,test_hop_16:ergt43_pair_173170016_cf0,16,full,12011,26.338998794555664,0.935729444026947,0.20744241774082184,335
hop_16,0.0006482679164037108,-0.015417354181408882,16301,test_hop_16:ergt43_pair_173170028_cf1,16,full,12011,28.091060638427734,0.9601091146469116,0.2742759585380554,335
hop_16,0.0006481480086222291,-0.017300479114055634,16301,test_hop_16:ergt43_pair_173170028_cf0,16,full,12011,28.089963912963867,0.9601185321807861,0.2685215175151825,335
hop_16,0.0009806881425902247,-0.02370447665452957,16301,test_hop_16:ergt43_pair_173170032_cf0,16,full,12011,28.19150161743164,0.9613623023033142,0.2243621051311493,335
hop_16,0.000980568234808743,-0.02373819798231125,16301,test_hop_16:ergt43_pair_173170032_cf1,16,full,12011,28.1937313079834,0.9613836407661438,0.22579118609428406,335
hop_16,0.0006366983288899064,-0.01649475283920765,16301,test_hop_16:ergt43_pair_173170004_cf1,16,full,12011,27.52779769897461,0.9528960585594177,0.2261285036802292,335
hop_16,0.0006385325104929507,-0.016480185091495514,16301,test_hop_16:ergt43_pair_173170004_cf0,16,full,12011,27.528993606567383,0.9529073238372803,0.2282012403011322,335
hop_16,0.0015325219137594104,-0.0176805779337883,16301,test_hop_16:ergt43_pair_173170038_cf0,16,full,12011,26.660287857055664,0.9406565427780151,0.21977853775024414,335
hop_16,0.0015331744216382504,-0.017680902034044266,16301,test_hop_16:ergt43_pair_173170038_cf1,16,full,12011,26.660282135009766,0.9406564831733704,0.21977323293685913,335
hop_24,0.0010206173174083233,-0.02013835683465004,16301,test_hop_24:ergt43_pair_173250007_cf1,24,full,12011,42.51174545288086,0.9667105078697205,0.09294658154249191,495
hop_24,0.0007836770382709801,-0.022563904523849487,16301,test_hop_24:ergt43_pair_173250007_cf0,24,full,12011,42.20487976074219,0.9644216299057007,0.09589388221502304,495
hop_24,0.001128071453422308,-0.024413803592324257,16301,test_hop_24:ergt43_pair_173250050_cf0,24,full,12011,42.77061080932617,0.9687497615814209,0.10345520079135895,495
hop_24,0.0011218192521482706,-0.02442149817943573,16301,test_hop_24:ergt43_pair_173250050_cf1,24,full,12011,42.77061462402344,0.9687498211860657,0.1034569963812828,495
hop_24,0.001255602459423244,-0.018186138942837715,16301,test_hop_24:ergt43_pair_173250002_cf0,24,full,12011,41.946807861328125,0.9625136852264404,0.12624970078468323,495
hop_24,0.001264604041352868,-0.018118420615792274,16301,test_hop_24:ergt43_pair_173250002_cf1,24,full,12011,41.947269439697266,0.9625177979469299,0.1262935847043991,495
hop_24,0.0008479749667458236,-0.03510177880525589,16301,test_hop_24:ergt43_pair_173250029_cf1,24,full,12011,41.11174774169922,0.9558882117271423,0.08296115696430206,495
hop_24,0.0008888321463018656,-0.038886621594429016,16301,test_hop_24:ergt43_pair_173250029_cf0,24,full,12011,41.11177062988281,0.9558883309364319,0.08297107368707657,495
hop_24,0.000884073378983885,-0.026389915496110916,16301,test_hop_24:ergt43_pair_173250054_cf1,24,full,12011,44.1612548828125,0.9779643416404724,0.08175066113471985,495
hop_24,0.0008862035465426743,-0.026388786733150482,16301,test_hop_24:ergt43_pair_173250054_cf0,24,full,12011,44.16706466674805,0.9780006408691406,0.08268581330776215,495
hop_24,0.0007648925529792905,-0.009528991766273975,16301,test_hop_24:ergt43_pair_173250015_cf1,24,full,12011,42.250244140625,0.9647650718688965,0.0809980109333992,495
hop_24,0.0007323119789361954,-0.009552561677992344,16301,test_hop_24:ergt43_pair_173250015_cf0,24,full,12011,42.24808883666992,0.9647530913352966,0.0800948366522789,495
hop_24,0.0011725581716746092,-0.029651755467057228,16301,test_hop_24:ergt43_pair_173250044_cf1,24,full,12011,42.45713424682617,0.9665482640266418,0.12447380274534225,495
hop_24,0.0011711796978488564,-0.01954032853245735,16301,test_hop_24:ergt43_pair_173250044_cf0,24,full,12011,42.45673370361328,0.9665489792823792,0.12433594465255737,495
hop_24,0.0005638144793920219,-0.016454918310046196,16301,test_hop_24:ergt43_pair_173250055_cf1,24,full,12011,41.77464294433594,0.9614430665969849,0.10292986035346985,495
hop_24,0.0005615198169834912,-0.014645187184214592,16301,test_hop_24:ergt43_pair_173250055_cf0,24,full,12011,41.79732894897461,0.9616144895553589,0.10270161926746368,495
hop_24,0.0005770591087639332,-0.012780030257999897,16301,test_hop_24:ergt43_pair_173250022_cf0,24,full,12011,41.53845977783203,0.9592440724372864,0.11885784566402435,495
hop_24,0.000407621351769194,-0.011220872402191162,16301,test_hop_24:ergt43_pair_173250022_cf1,24,full,12011,41.537715911865234,0.9592399001121521,0.11885155737400055,495
hop_24,0.0007802423788234591,-0.018676841631531715,16301,test_hop_24:ergt43_pair_173250035_cf1,24,full,12011,42.7872314453125,0.9688156843185425,0.052344441413879395,495
hop_24,0.0008066194131970406,-0.025483926758170128,16301,test_hop_24:ergt43_pair_173250035_cf0,24,full,12011,42.75489807128906,0.9686114192008972,0.04506925120949745,495
hop_24,0.0005337006296031177,-0.020258942618966103,16301,test_hop_24:ergt43_pair_173250046_cf1,24,full,12011,40.55537796020508,0.9512527585029602,0.076433464884758,495
hop_24,0.000531003694050014,-0.020267430692911148,16301,test_hop_24:ergt43_pair_173250046_cf0,24,full,12011,40.88721466064453,0.954082190990448,0.07613666355609894,495
hop_24,0.0005048148450441658,-0.011520263738930225,16301,test_hop_24:ergt43_pair_173250027_cf1,24,full,12011,43.09656524658203,0.97104811668396,0.05273723229765892,495
hop_24,0.0005282428464852273,-0.011471125297248363,16301,test_hop_24:ergt43_pair_173250027_cf0,24,full,12011,43.09576416015625,0.9710580706596375,0.049290385097265244,495
hop_24,0.0007032043649815023,-0.018945058807730675,16301,test_hop_24:ergt43_pair_173250001_cf0,24,full,12011,43.88987731933594,0.9762048721313477,0.10433973371982574,495
hop_24,0.0007101016817614436,-0.019004039466381073,16301,test_hop_24:ergt43_pair_173250001_cf1,24,full,12011,43.88990783691406,0.976205050945282,0.1043471023440361,495
hop_24,0.0002821091911755502,-0.007077130954712629,16301,test_hop_24:ergt43_pair_173250011_cf1,24,full,12011,41.39150619506836,0.9579442739486694,0.1136983260512352,495
hop_24,0.00027442953432910144,-0.007117817178368568,16301,test_hop_24:ergt43_pair_173250011_cf0,24,full,12011,41.38886642456055,0.9579300284385681,0.11179220676422119,495
hop_24,0.0004491905856411904,-0.016161508858203888,16301,test_hop_24:ergt43_pair_173250031_cf1,24,full,12011,43.55583572387695,0.9741257429122925,0.05641261860728264,495
hop_24,0.00044928325223736465,-0.01615947298705578,16301,test_hop_24:ergt43_pair_173250031_cf0,24,full,12011,43.556419372558594,0.9741290807723999,0.05641407147049904,495
hop_24,0.00021982418547850102,-0.010451172478497028,16301,test_hop_24:ergt43_pair_173250033_cf1,24,full,12011,42.46416473388672,0.9663904905319214,0.0668301209807396,495
hop_24,0.00021938307327218354,-0.010453053750097752,16301,test_hop_24:ergt43_pair_173250033_cf0,24,full,12011,42.46410369873047,0.9663897156715393,0.0665697231888771,495
hop_24,0.0005813197931274772,-0.022109512239694595,16301,test_hop_24:ergt43_pair_173250017_cf1,24,full,12011,42.93926239013672,0.9697244763374329,0.12112689018249512,495
hop_24,0.0005822142120450735,-0.022098803892731667,16301,test_hop_24:ergt43_pair_173250017_cf0,24,full,12011,42.94599151611328,0.9697616696357727,0.12525223195552826,495
hop_24,0.00016387098003178835,-0.021301617845892906,16301,test_hop_24:ergt43_pair_173250042_cf0,24,full,12011,42.7213134765625,0.968177318572998,0.12190886586904526,495
hop_24,0.00020358238543849438,-0.019748995080590248,16301,test_hop_24:ergt43_pair_173250042_cf1,24,full,12011,42.718475341796875,0.9681635499000549,0.12081452459096909,495
hop_24,0.0015180958434939384,-0.0127114187926054,16301,test_hop_24:ergt43_pair_173250028_cf1,24,full,12011,42.094242095947266,0.9636731743812561,0.09102217108011246,495
hop_24,0.001500946469604969,-0.012831431813538074,16301,test_hop_24:ergt43_pair_173250028_cf0,24,full,12011,42.08831024169922,0.9636013507843018,0.09757936000823975,495
hop_24,0.0004439520707819611,-0.0119097251445055,16301,test_hop_24:ergt43_pair_173250048_cf1,24,full,12011,43.18966293334961,0.9716726541519165,0.13892735540866852,495
hop_24,0.0004342023457866162,-0.011890686117112637,16301,test_hop_24:ergt43_pair_173250048_cf0,24,full,12011,43.220890045166016,0.97187739610672,0.1404963880777359,495
hop_24,0.0005550895584747195,-0.02067588083446026,16301,test_hop_24:ergt43_pair_173250047_cf1,24,full,12011,42.29617691040039,0.9650962948799133,0.13172484934329987,495
hop_24,0.000546371447853744,-0.02080884948372841,16301,test_hop_24:ergt43_pair_173250047_cf0,24,full,12011,42.29560089111328,0.9650930762290955,0.13055506348609924,495
hop_24,0.0006815372034907341,-0.012115003541111946,16301,test_hop_24:ergt43_pair_173250009_cf1,24,full,12011,44.190120697021484,0.978195309638977,0.08788824081420898,495
hop_24,0.0006880566361360252,-0.011936661787331104,16301,test_hop_24:ergt43_pair_173250009_cf0,24,full,12011,43.88055419921875,0.9761959314346313,0.08857044577598572,495
hop_24,0.0005717722233384848,-0.020061099901795387,16301,test_hop_24:ergt43_pair_173250045_cf1,24,full,12011,42.232486724853516,0.9647425413131714,0.077530138194561,495
hop_24,0.0005729807890020311,-0.020048687234520912,16301,test_hop_24:ergt43_pair_173250045_cf0,24,full,12011,42.232383728027344,0.9647420048713684,0.07753337919712067,495
hop_24,0.0008288387325592339,-0.018306970596313477,16301,test_hop_24:ergt43_pair_173250036_cf0,24,full,12011,42.16923141479492,0.9642940163612366,0.08538365364074707,495
hop_24,0.0008581238798797131,-0.018274184316396713,16301,test_hop_24:ergt43_pair_173250036_cf1,24,full,12011,42.178810119628906,0.9643637537956238,0.085715152323246,495
hop_24,0.00026765407528728247,-0.0191671010106802,16301,test_hop_24:ergt43_pair_173250021_cf0,24,full,12011,41.27763366699219,0.9572890996932983,0.09310479462146759,495
hop_24,0.0003390389319974929,-0.01919061318039894,16301,test_hop_24:ergt43_pair_173250021_cf1,24,full,12011,41.256446838378906,0.9571780562400818,0.08705957978963852,495
hop_24,0.0008111601346172392,-0.01347795594483614,16301,test_hop_24:ergt43_pair_173250043_cf0,24,full,12011,41.76789474487305,0.9611864686012268,0.07514359056949615,495
hop_24,0.0008044536225497723,-0.01348724402487278,16301,test_hop_24:ergt43_pair_173250043_cf1,24,full,12011,41.76793670654297,0.9611867666244507,0.07514700293540955,495
hop_24,0.0007672652718611062,-0.020661652088165283,16301,test_hop_24:ergt43_pair_173250037_cf0,24,full,12011,44.533729553222656,0.9803788065910339,0.06830015033483505,495
hop_24,0.000756669498514384,-0.014999423176050186,16301,test_hop_24:ergt43_pair_173250037_cf1,24,full,12011,44.533912658691406,0.9803796410560608,0.06839681416749954,495
hop_24,0.0006443792954087257,-0.014065850526094437,16301,test_hop_24:ergt43_pair_173250034_cf1,24,full,12011,42.18419647216797,0.9643262624740601,0.09435046464204788,495
hop_24,0.0006753688212484121,-0.01391505915671587,16301,test_hop_24:ergt43_pair_173250034_cf0,24,full,12011,42.18003463745117,0.9643009901046753,0.09437284618616104,495
hop_32,0.0010801737662404776,-0.024002917110919952,16301,test_hop_32:ergt43_pair_173330040_cf0,32,full,12011,58.314064025878906,0.9768412113189697,0.04301121458411217,655
hop_32,0.0010797117138281465,-0.024009542539715767,16301,test_hop_32:ergt43_pair_173330040_cf1,32,full,12011,58.313262939453125,0.9768381118774414,0.04304834455251694,655
hop_32,0.0008670844254083931,-0.019708264619112015,16301,test_hop_32:ergt43_pair_173330013_cf1,32,full,12011,56.97821807861328,0.9704300165176392,0.01999092660844326,655
hop_32,0.0009691386367194355,-0.02429860271513462,16301,test_hop_32:ergt43_pair_173330013_cf0,32,full,12011,57.275203704833984,0.9719172120094299,0.01807762123644352,655
hop_32,0.0009018075070343912,-0.03264860063791275,16301,test_hop_32:ergt43_pair_173330015_cf1,32,full,12011,55.09541702270508,0.960088849067688,0.043506354093551636,655
hop_32,0.0008939850376918912,-0.032642412930727005,16301,test_hop_32:ergt43_pair_173330015_cf0,32,full,12011,55.09538269042969,0.9600887298583984,0.043504614382982254,655
hop_32,0.0011044738348573446,-0.019269900396466255,16301,test_hop_32:ergt43_pair_173330021_cf0,32,full,12011,57.97392272949219,0.9752385020256042,0.083594910800457,655
hop_32,0.0010831118561327457,-0.0194377601146698,16301,test_hop_32:ergt43_pair_173330021_cf1,32,full,12011,57.983699798583984,0.9752755165100098,0.08430742472410202,655
hop_32,0.0008789286366663873,-0.026639437302947044,16301,test_hop_32:ergt43_pair_173330017_cf0,32,full,12011,56.661495208740234,0.9688140153884888,0.017973193898797035,655
hop_32,0.0008795764297246933,-0.02663336880505085,16301,test_hop_32:ergt43_pair_173330017_cf1,32,full,12011,56.65840530395508,0.9688019156455994,0.01682468131184578,655
hop_32,0.001188473543152213,-0.033659905195236206,16301,test_hop_32:ergt43_pair_173330054_cf0,32,full,12011,56.80361557006836,0.9696228504180908,0.009424444288015366,655
hop_32,0.0011870706221088767,-0.033744607120752335,16301,test_hop_32:ergt43_pair_173330054_cf1,32,full,12011,56.802738189697266,0.9696193933486938,0.009130727499723434,655
hop_32,0.001343265757896006,-0.0360843688249588,16301,test_hop_32:ergt43_pair_173330041_cf0,32,full,12011,57.54620361328125,0.9732357263565063,0.05748969689011574,655
hop_32,0.0013490773271769285,-0.0283419881016016,16301,test_hop_32:ergt43_pair_173330041_cf1,32,full,12011,57.54892349243164,0.9732465147972107,0.05751873925328255,655
hop_32,0.0016838422743603587,-0.033345434814691544,16301,test_hop_32:ergt43_pair_173330031_cf1,32,full,12011,57.65847396850586,0.9737282991409302,0.019118474796414375,655
hop_32,0.0016864537028595805,-0.03334233537316322,16301,test_hop_32:ergt43_pair_173330031_cf0,32,full,12011,57.657630920410156,0.9737250208854675,0.01877371035516262,655
hop_32,0.0009228351409547031,-0.039566799998283386,16301,test_hop_32:ergt43_pair_173330048_cf0,32,full,12011,57.008331298828125,0.9705029129981995,0.08883074671030045,655
hop_32,0.000936302647460252,-0.03951361030340195,16301,test_hop_32:ergt43_pair_173330048_cf1,32,full,12011,57.00518035888672,0.9704888463020325,0.08883903175592422,655
hop_32,0.001158899161964655,-0.04263979196548462,16301,test_hop_32:ergt43_pair_173330024_cf0,32,full,12011,57.890132904052734,0.9749104380607605,0.018112605437636375,655
hop_32,0.0011612522648647428,-0.042552027851343155,16301,test_hop_32:ergt43_pair_173330024_cf1,32,full,12011,57.888954162597656,0.9749056696891785,0.01825878396630287,655
hop_32,0.0011658330913633108,-0.0271333958953619,16301,test_hop_32:ergt43_pair_173330043_cf0,32,full,12011,57.88602066040039,0.9748795628547668,0.020265592262148857,655
hop_32,0.0011555668897926807,-0.02716836705803871,16301,test_hop_32:ergt43_pair_173330043_cf1,32,full,12011,57.886016845703125,0.9748795032501221,0.02026490680873394,655
hop_32,0.0018566548824310303,-0.033476002514362335,16301,test_hop_32:ergt43_pair_173330037_cf0,32,full,12011,54.13862228393555,0.9545735716819763,0.014788486063480377,655
hop_32,0.0018742666579782963,-0.03353755921125412,16301,test_hop_32:ergt43_pair_173330037_cf1,32,full,12011,54.13962173461914,0.9545775651931763,0.014815839938819408,655
hop_32,0.0016263145953416824,-0.02556997537612915,16301,test_hop_32:ergt43_pair_173330053_cf0,32,full,12011,59.187889099121094,0.9808367490768433,0.0036802878603339195,655
hop_32,0.001632198691368103,-0.0256035178899765,16301,test_hop_32:ergt43_pair_173330053_cf1,32,full,12011,59.18901824951172,0.9808419346809387,0.004072915762662888,655
hop_32,0.0007858514436520636,-0.027062708511948586,16301,test_hop_32:ergt43_pair_173330022_cf0,32,full,12011,58.956241607666016,0.9797593951225281,0.028908971697092056,655
hop_32,0.0007815819699317217,-0.027060002088546753,16301,test_hop_32:ergt43_pair_173330022_cf1,32,full,12011,58.954193115234375,0.979751467704773,0.028753897175192833,655
hop_32,0.0010993151227012277,-0.030451053753495216,16301,test_hop_32:ergt43_pair_173330052_cf0,32,full,12011,57.551692962646484,0.9732666611671448,0.02705146186053753,655
hop_32,0.0010917078470811248,-0.030476795509457588,16301,test_hop_32:ergt43_pair_173330052_cf1,32,full,12011,57.55155563354492,0.9732661247253418,0.026899628341197968,655
hop_32,0.0008334944723173976,-0.0248302910476923,16301,test_hop_32:ergt43_pair_173330003_cf0,32,full,12011,58.2838020324707,0.9767071008682251,0.018870702013373375,655
hop_32,0.0008402079110965133,-0.024837637320160866,16301,test_hop_32:ergt43_pair_173330003_cf1,32,full,12011,58.28470230102539,0.9767105579376221,0.018841896206140518,655
hop_32,0.00105963833630085,-0.025537224486470222,16301,test_hop_32:ergt43_pair_173330033_cf0,32,full,12011,57.53684616088867,0.9731522798538208,0.011133857071399689,655
hop_32,0.0010920524364337325,-0.025278553366661072,16301,test_hop_32:ergt43_pair_173330033_cf1,32,full,12011,57.53788757324219,0.9731563329696655,0.010938036255538464,655
hop_32,0.001369975507259369,-0.03881484270095825,16301,test_hop_32:ergt43_pair_173330001_cf1,32,full,12011,57.823490142822266,0.9745404720306396,0.06228938698768616,655
hop_32,0.0013699483824893832,-0.03880143165588379,16301,test_hop_32:ergt43_pair_173330001_cf0,32,full,12011,57.82350540161133,0.9745405316352844,0.06229207664728165,655
hop_32,0.0007028338150121272,-0.024925831705331802,16301,test_hop_32:ergt43_pair_173330025_cf0,32,full,12011,58.15139389038086,0.9761614203453064,0.005349872168153524,655
hop_32,0.0007041281787678599,-0.024975711479783058,16301,test_hop_32:ergt43_pair_173330025_cf1,32,full,12011,58.16081237792969,0.9762072563171387,0.004790771286934614,655
hop_32,0.0012960992753505707,-0.027429452165961266,16301,test_hop_32:ergt43_pair_173330020_cf0,32,full,12011,58.20654296875,0.9764015078544617,0.021508431062102318,655
hop_32,0.001301637850701809,-0.022601885721087456,16301,test_hop_32:ergt43_pair_173330020_cf1,32,full,12011,58.20553970336914,0.9763957858085632,0.02088228054344654,655
hop_32,0.0004073091840837151,-0.025889018550515175,16301,test_hop_32:ergt43_pair_173330051_cf0,32,full,12011,57.83629608154297,0.97459477186203,0.014254337176680565,655
hop_32,0.00042039441177621484,-0.025894615799188614,16301,test_hop_32:ergt43_pair_173330051_cf1,32,full,12011,57.833126068115234,0.9745777249336243,0.01422746479511261,655
hop_32,0.00041520182276144624,-0.02378174103796482,16301,test_hop_32:ergt43_pair_173330029_cf0,32,full,12011,57.04220962524414,0.9707223773002625,0.03328799083828926,655
hop_32,0.0004087881534360349,-0.023790115490555763,16301,test_hop_32:ergt43_pair_173330029_cf1,32,full,12011,57.36884307861328,0.972341775894165,0.033277615904808044,655
hop_32,0.0013627941953018308,-0.01844245195388794,16301,test_hop_32:ergt43_pair_173330016_cf0,32,full,12011,56.71274185180664,0.9689767956733704,0.01627870835363865,655
hop_32,0.0013609512243419886,-0.018464721739292145,16301,test_hop_32:ergt43_pair_173330016_cf1,32,full,12011,56.71174240112305,0.9689702391624451,0.015358537435531616,655
hop_32,0.0006807228201068938,-0.023362278938293457,16301,test_hop_32:ergt43_pair_173330004_cf0,32,full,12011,57.284034729003906,0.9719031453132629,0.0786505863070488,655
hop_32,0.0006823570001870394,-0.023358190432190895,16301,test_hop_32:ergt43_pair_173330004_cf1,32,full,12011,57.28186798095703,0.9718948006629944,0.07851190119981766,655
hop_32,0.0007026195526123047,-0.018723594024777412,16301,test_hop_32:ergt43_pair_173330005_cf1,32,full,12011,57.62117385864258,0.9735921025276184,0.01679750345647335,655
hop_32,0.0007013349677436054,-0.018732283264398575,16301,test_hop_32:ergt43_pair_173330005_cf0,32,full,12011,57.62116622924805,0.9735921025276184,0.01679791510105133,655
hop_32,0.0006343677523545921,-0.017985660582780838,16301,test_hop_32:ergt43_pair_173330032_cf0,32,full,12011,58.2006950378418,0.9763801693916321,0.0009486993658356369,655
hop_32,0.000642580387648195,-0.0179281048476696,16301,test_hop_32:ergt43_pair_173330032_cf1,32,full,12011,58.19934844970703,0.9763705730438232,0.0016949748387560248,655
hop_32,0.0007625074940733612,-0.012778767384588718,16301,test_hop_32:ergt43_pair_173330026_cf1,32,full,12011,56.54018783569336,0.9680794477462769,0.03518427535891533,655
hop_32,0.0007589650922454894,-0.012777862139046192,16301,test_hop_32:ergt43_pair_173330026_cf0,32,full,12011,56.53984069824219,0.9680781960487366,0.035243310034275055,655
hop_32,0.0015625916421413422,-0.038301337510347366,16301,test_hop_32:ergt43_pair_173330038_cf0,32,full,12011,56.55950164794922,0.9683001637458801,0.013207294046878815,655
hop_32,0.001559818396344781,-0.038302693516016006,16301,test_hop_32:ergt43_pair_173330038_cf1,32,full,12011,56.55900192260742,0.9682981967926025,0.013203312642872334,655
context_128_hop_4,5.211726966081187e-05,-0.07397614419460297,16301,context_128:ergt43_pair_184290030_cf1,4,full,12011,3.5865228176116943,0.4880610704421997,0.25349313020706177,128
context_128_hop_4,3.905817720806226e-05,-0.06963610649108887,16301,context_128:ergt43_pair_184290030_cf0,4,full,12011,3.70528507232666,0.4457280933856964,0.30148226022720337,128
context_128_hop_4,0.00016862172924447805,-0.06414826214313507,16301,context_128:ergt43_pair_184290007_cf1,4,full,12011,5.88671875,0.8440731167793274,0.4780043661594391,128
context_128_hop_4,0.00014014524640515447,-0.06639871001243591,16301,context_128:ergt43_pair_184290007_cf0,4,full,12011,5.888309955596924,0.8441752195358276,0.4879239499568939,128
context_128_hop_4,0.00032057901262305677,-0.06409967690706253,16301,context_128:ergt43_pair_184290013_cf1,4,full,12011,4.383967399597168,0.6043362021446228,0.27430790662765503,128
context_128_hop_4,2.4802084226394072e-05,-0.03772127255797386,16301,context_128:ergt43_pair_184290013_cf0,4,full,12011,4.384152412414551,0.6043517589569092,0.27408093214035034,128
context_128_hop_4,1.1917657502635848e-05,-0.10207493603229523,16301,context_128:ergt43_pair_184290016_cf0,4,full,12011,4.159271717071533,0.6120773553848267,0.2810412347316742,128
context_128_hop_4,2.7266127290204167e-05,-0.11450538039207458,16301,context_128:ergt43_pair_184290016_cf1,4,full,12011,4.902765274047852,0.7354375720024109,0.2845967710018158,128
context_128_hop_4,4.107151471544057e-05,-0.05882897600531578,16301,context_128:ergt43_pair_184290029_cf0,4,full,12011,4.1332268714904785,0.6124981641769409,0.2581259608268738,128
